lot_identifier,main_cam_url,main_cam_lot_seek_hms,main_cam_lot_duration_secs,main_lot_startedAt,secondary_cam_url,secondary_cam_lot_seek_hms,secondary_cam_lot_seek_secs,secondary_cam_lot_duration_secs,cat_noInLot,cat_breedCode,cat_weightKgs,cat_sex,cat_ageInMonths,cat_ageInDays,owner_id
dC1C1cn3NsVuKaSOjvdO-fp9SkuxV6ZYa8aWDQzlu-719,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,3:27:58,20,2022-02-09T14:18:12.545Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,3:27:6,12426,41,,FR,350,MALE,12,355,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-5zb2nE9enZysf3aweXMf-759,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,3:54:52,45,2022-02-09T14:45:06.436Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,3:54:5,14045,46,,FR,640,MALE,23,686,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-fHfUv7OLI5gXQvEW9Mr8-39,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:0:7,54,2022-01-12T10:46:14.410Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:15:34,934,280,,FR,,FEMALE,51,1540,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-4gOtfU14fPQxduq7CaY3-40,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:1:31,33,2022-01-12T10:47:38.359Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:1:2,62,23,,FR,,FEMALE,64,1957,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-917HKxhjilvBpHB40OYb-43,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:4:7,27,2022-01-12T10:50:14.584Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:3:30,210,30,,FR,,FEMALE,40,1200,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-H3m4h1pmTb9gzZhycd0b-48,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:5:36,27,2022-01-12T10:51:43.171Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:5:10,310,25,,FR,,FEMALE,90,2724,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-TfwWSG4tPxwMV0lLrJvX-45,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:6:4,35,2022-01-12T10:52:11.186Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:5:36,336,27,,FR,,FEMALE,34,1031,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-XNPcT3rY1Ky4A6fIS9Wx-56,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:7:46,21,2022-01-12T10:53:53.674Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:7:20,440,26,,FR,,FEMALE,56,1688,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-LRW3G2tyPi0jYWOBBt1s-52,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:8:8,20,2022-01-12T10:54:15.488Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:7:46,466,21,,FR,,FEMALE,103,3126,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-pxpJ7YfJR7OuQZmSde2H-54,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:8:44,25,2022-01-12T10:54:51.182Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:8:8,488,20,,FR,,FEMALE,72,2180,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-xpoCFhQICuvsu13rVYPA-51,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:9:9,21,2022-01-12T10:55:16.983Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:8:44,524,25,,FR,,FEMALE,36,1098,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-zAQk20nGiRG8tWZfUw8x-59,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:11:11,16,2022-01-12T10:57:18.910Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:10:45,645,26,,FR,,FEMALE,93,2827,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-Q0tgFxeULa68dxraXMUu-55,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:11:35,29,2022-01-12T10:57:42.134Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:11:11,671,16,,FR,,FEMALE,52,1571,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-EPi650oGpq4Di1ErT6SG-53,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:14:23,24,2022-01-12T11:00:30.586Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:13:47,827,28,,FR,,FEMALE,114,3478,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-5iDM5X0M5aQs1T7M2i8X-66,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:17:26,17,2022-01-12T11:03:33.596Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:16:39,999,46,,FR,,FEMALE,77,2334,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-eLE019boDjNWvLH9j7k4-67,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:17:50,41,2022-01-12T11:03:57.509Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:17:26,1046,17,,FR,,FEMALE,81,2460,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-aoPsklqLMkdyco1nkSHT-80,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:18:31,28,2022-01-12T11:04:38.999Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:17:50,1070,41,,FR,,FEMALE,159,4824,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-2aR067yDytMdyxP4U27Z-74,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:19:31,22,2022-01-12T11:05:38.033Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:19:1,1141,29,,FR,,FEMALE,100,3032,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-xFoyeJhRFj7e7WsjoLaT-79,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:20:51,27,2022-01-12T11:06:58.434Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:19:54,1194,49,,FR,,FEMALE,74,2245,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-jhhCXd1PbxT6uhy4wtPR-75,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:23:23,30,2022-01-12T11:09:30.253Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:21:49,1309,48,,FR,,FEMALE,60,1813,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-qdbtkPTh7WhhGEhorI1U-92,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:24:24,38,2022-01-12T11:10:31.426Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:23:53,1433,24,,FR,,FEMALE,145,4414,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-J8ZiEZRwPnitWPp9TFVy-1,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:25:31,30,2022-01-12T11:11:38.135Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:25:3,1503,20,,FR,,FEMALE,141,4276,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-MQJhjT6n3PvqaHHFpw1C-5,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:30:33,24,2022-01-12T11:16:40.097Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:29:55,1795,37,,FR,,MALE,21,628,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-jau6QuRv1Dit5j472Nrj-17,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:34:18,19,2022-01-12T11:20:25.665Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:33:19,1999,59,,FR,,FEMALE,56,1693,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-Urz7Ybbxgmu2LMVmIX9B-19,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:37:44,18,2022-01-12T11:23:51.441Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:37:6,2226,37,,FR,,FEMALE,88,2679,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-KirBIVh9CisxXW867t77-15,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:39:2,14,2022-01-12T11:25:09.443Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:38:36,2316,25,,FR,,FEMALE,135,4118,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-1eloc7I7wm0YhScmpY5J-13,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:40:25,89,2022-01-12T11:26:32.612Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:39:2,2342,14,,FR,,FEMALE,75,2270,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-F8B84M2tYKz6uNL9IQ2k-8,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:43:23,36,2022-01-12T11:29:30.190Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:40:25,2425,89,,FR,,FEMALE,118,3594,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-YoRj3Z1xlXWF2eDoWBCU-4,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:46:55,26,2022-01-12T11:33:02.994Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:46:25,2785,29,,FR,,FEMALE,105,3184,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-6Y7h4Rqqzk9VtljTwwx5-18,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:51:57,35,2022-01-12T11:38:04.983Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:51:12,3072,42,,FR,,FEMALE,45,1353,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-Zr5SNGBS6rf28K9Q5k7T-12,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:52:33,24,2022-01-12T11:38:40.692Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:51:57,3117,35,,FR,,FEMALE,68,2055,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-0hnJCqVOInjgUXjknzHr-16,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:52:58,35,2022-01-12T11:39:05.474Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:52:33,3153,24,,FR,,FEMALE,96,2925,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-6Nl791amvjKsQ2cY2Dbd-32,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:55:34,44,2022-01-12T11:41:41.439Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:54:47,3287,26,,FR,,FEMALE,21,630,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-HSbc0NsKtUi7REQyQDQ1-34,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:58:17,26,2022-01-12T11:44:24.902Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:57:21,3441,55,,FR,,FEMALE,85,2579,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-wbirDVmLaiywxl0G1YMj-31,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:58:44,46,2022-01-12T11:44:51.707Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:58:17,3497,26,,FR,,FEMALE,21,634,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-Gy61LreccREtMyYeDSqn-35,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,0:59:31,218,2022-01-12T11:45:38.398Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:58:44,3524,46,,FR,,FEMALE,52,1582,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-hlVPoArkPDBVQguXUnu6-86,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:3:10,20,2022-01-12T11:49:17.023Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,0:59:31,3571,218,,FR,,FEMALE,124,3770,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-UOLZ8gJmiWKacmjPQLWm-85,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:3:31,18,2022-01-12T11:49:38.252Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:3:10,3790,20,,FR,,FEMALE,52,1588,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-9GhdBx7wuYarxxN3sA06-88,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:3:50,25,2022-01-12T11:49:57.208Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:3:31,3811,18,,FR,,FEMALE,123,3755,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-yOcOqtwRLC4rCG22QuMy-89,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:4:16,22,2022-01-12T11:50:23.457Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:3:50,3830,25,,FR,,FEMALE,64,1938,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-7Yi0XQsSFtfd0ULTyuUT-91,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:4:39,22,2022-01-12T11:50:46.382Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:4:16,3856,22,,FR,,FEMALE,40,1218,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-ijlLn3yuPFa05dgXARb4-90,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:5:1,17,2022-01-12T11:51:08.824Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:4:39,3879,22,,FR,,FEMALE,160,4866,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-bQTHuOhuEC5EeX0yds6m-84,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:5:23,25,2022-01-12T11:51:30.726Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:5:1,3901,17,,FR,,FEMALE,75,2295,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-Z0tnVpkVBKjQCh3jSsDZ-87,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:5:49,15,2022-01-12T11:51:56.355Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:5:23,3923,25,,FR,,FEMALE,52,1582,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-OJa6vGFBYI5GhLqbz4Ca-1007,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:6:35,27,2022-01-12T11:52:42.289Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:5:49,3949,15,,FR,,FEMALE,58,1749,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-C0eoYoQKeKtnPYvgLg9Z-1001,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:7:47,45,2022-01-12T11:53:54.191Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:7:3,4023,23,,FR,,FEMALE,83,2533,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-DNCfR956i7TboKzcJCDp-1010,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:8:33,22,2022-01-12T11:54:40.196Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:7:47,4067,45,,FR,,FEMALE,99,3023,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-Lfswik1rlGzIzkG71EUu-1011,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:9:3,25,2022-01-12T11:55:10.076Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:8:33,4113,22,,FR,,FEMALE,102,3103,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-pLdy3GmGFy2Z21azz6Ie-1016,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:13:38,32,2022-01-12T11:59:45.766Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:12:42,4362,54,,FR,,FEMALE,38,1168,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-mpBIfO0z4Aimgawemnnl-1015,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:14:11,27,2022-01-12T12:00:18.950Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:13:38,4418,32,,FR,,FEMALE,120,3635,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-rp2jFiRDJxfqbUXdqLYc-1013,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:14:40,31,2022-01-12T12:00:47.100Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:14:11,4451,27,,FR,,FEMALE,51,1554,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-aiStEEEzOutBzTRLyjY4-1014,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:15:11,45,2022-01-12T12:01:18.790Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:14:40,4480,31,,FR,,FEMALE,52,1589,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-mzx7mICo8rQhOUb6RjvV-1012,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:15:57,170,2022-01-12T12:02:04.885Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:15:11,4511,45,,FR,,FEMALE,23,698,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-3a74QwJYZV5XsIn0GjZY-1017,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:24:3,48,2022-01-12T12:10:10.375Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:23:18,4998,38,,FR,,FEMALE,40,1227,alnft5S1MAWbusoVXbvafncTjOX2
e6HUAtRjyYWHv40ZsonR-f3C4j9rRU2YEaJ7IjxNu-269,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641984367.mp4,1:46:35,30,2022-01-12T12:32:42.370Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641984371.mp4,1:45:40,6340,54,,FR,,FEMALE,21,641,alnft5S1MAWbusoVXbvafncTjOX2
fMTvy0BnfA0VUoBkRVaS-0fmCkuAtjLh4CD0qsRjW-187,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642506092.mp4,0:11:18,94,2022-01-18T11:52:50.484Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642505530.mp4,0:9:51,591,86,,FR,,FEMALE,25,749,alnft5S1MAWbusoVXbvafncTjOX2
fMTvy0BnfA0VUoBkRVaS-YqHBqZAGhWoakxxCMTOJ-189,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642506092.mp4,0:12:52,64,2022-01-18T11:54:24.860Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642505530.mp4,0:11:18,678,94,,FR,,FEMALE,28,851,alnft5S1MAWbusoVXbvafncTjOX2
fMTvy0BnfA0VUoBkRVaS-iRbLo684mLiVPhzgWqaZ-190,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642506092.mp4,0:13:57,66,2022-01-18T11:55:29.864Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642505530.mp4,0:12:52,772,64,,FR,,FEMALE,23,702,alnft5S1MAWbusoVXbvafncTjOX2
fMTvy0BnfA0VUoBkRVaS-4V2fIQdOLyb1qhH1YMUh-188,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642506092.mp4,0:15:16,89,2022-01-18T11:56:48.925Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642505530.mp4,0:13:57,837,66,,FR,,FEMALE,25,779,alnft5S1MAWbusoVXbvafncTjOX2
fMTvy0BnfA0VUoBkRVaS-oW7meD7EVJewRkzZA6gV-191,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642506092.mp4,0:16:46,53,2022-01-18T11:58:18.512Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642505530.mp4,0:15:16,916,89,,FR,,FEMALE,81,2460,alnft5S1MAWbusoVXbvafncTjOX2
iWtupwRIAuy67TXfQpLg-U4AATXuayhhrQhTDJ2Sh-230,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641900873.mp4,0:2:53,59,2022-01-11T11:37:26.308Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641900877.mp4,0:1:13,73,99,,FR,,FEMALE,37,1128,alnft5S1MAWbusoVXbvafncTjOX2
iWtupwRIAuy67TXfQpLg-KreGgJWEqiLXUImtDicT-228,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641900873.mp4,0:5:29,74,2022-01-11T11:40:02.689Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641900877.mp4,0:4:12,252,76,,FR,,FEMALE,60,1825,alnft5S1MAWbusoVXbvafncTjOX2
iWtupwRIAuy67TXfQpLg-XfZ5agLrjQbwOhoGqSUU-226,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641900873.mp4,0:6:44,172,2022-01-11T11:41:17.289Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641900877.mp4,0:5:29,329,74,,FR,,FEMALE,35,1071,alnft5S1MAWbusoVXbvafncTjOX2
iWtupwRIAuy67TXfQpLg-kXAQL1NxmevYSjcUKzQF-226,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641900873.mp4,0:10:51,62,2022-01-11T11:45:24.541Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641900877.mp4,0:9:37,577,64,,FR,,FEMALE,35,1071,alnft5S1MAWbusoVXbvafncTjOX2
rlEwtox3jhRhKnBw17FO-rjnLDQAbza1aYbAE0p9D-49,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1638960768.mp4,0:3:34,73,2021-12-08T10:56:22.882Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1638960772.mp4,0:2:15,135,78,,FR,,FEMALE,120,3651,alnft5S1MAWbusoVXbvafncTjOX2
rlEwtox3jhRhKnBw17FO-MCKM1Nlb39vkwZDkW8in-48,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1638960768.mp4,0:5:49,43,2021-12-08T10:58:37.166Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1638960772.mp4,0:4:49,289,59,,FR,,FEMALE,108,3270,alnft5S1MAWbusoVXbvafncTjOX2
